tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,likes,retweets,is_quote_status,year,month,day,p1,p2,p3
756275833623502848,Twitter for Iphone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,"https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://twitter.com/dog_rates/status/756275833623502848/photo/1",10,10,None,None,None,None,puppo,5990,1409,False,2016,July,Thursday,Airedale,Irish_terrier,bloodhound
755955933503782912,Twitter for Iphone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,https://twitter.com/dog_rates/status/755955933503782912/video/1,12,10,None,None,None,pupper,None,6837,2637,False,2016,July,Thursday,Pekinese,Maltese_dog,Great_Pyrenees
755110668769038337,Twitter for Iphone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,https://twitter.com/dog_rates/status/755110668769038337/video/1,13,10,Watson,None,None,None,None,19773,10202,False,2016,July,Monday,Labrador_retriever,golden_retriever,Great_Pyrenees
754856583969079297,Twitter for Iphone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1",11,10,Winnie,None,None,None,None,6460,2313,False,2016,July,Monday,golden_retriever,Labrador_retriever,cocker_spaniel
754449512966619136,Twitter for Iphone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,https://twitter.com/dog_rates/status/754449512966619136/photo/1,11,10,Dex,None,None,None,None,3513,673,False,2016,July,Saturday,beagle,basset,English_foxhound
754120377874386944,Twitter for Iphone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",https://twitter.com/dog_rates/status/754120377874386944/photo/1,10,10,None,None,None,None,None,7408,2164,False,2016,July,Saturday,chow,Norfolk_terrier,Pomeranian
753655901052166144,Twitter for Iphone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",https://twitter.com/dog_rates/status/753655901052166144/photo/1,10,10,None,None,None,None,None,5467,1999,False,2016,July,Thursday,miniature_pinscher,toy_terrier,Italian_greyhound
753398408988139520,Twitter for Iphone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,https://twitter.com/dog_rates/status/753398408988139520/video/1,12,10,Scout,None,None,None,None,5367,1736,False,2016,July,Thursday,whippet,Italian_greyhound,English_foxhound
753294487569522689,Twitter for Iphone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,https://twitter.com/dog_rates/status/753294487569522689/photo/1,11,10,Ace,None,None,None,None,3134,961,False,2016,July,Wednesday,chow,monitor,Siberian_husky
753026973505581056,Twitter for Iphone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",10,10,Tayzie,None,None,None,None,3664,879,False,2016,July,Wednesday,Pembroke,Cardigan,Shetland_sheepdog
752917284578922496,Twitter for Iphone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,https://twitter.com/dog_rates/status/752917284578922496/photo/1,11,10,Grizzie,None,None,None,None,6518,1445,False,2016,July,Tuesday,German_shepherd,malinois,kelpie
752682090207055872,Twitter for Iphone,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",10,10,None,doggo,None,None,None,5618,1463,False,2016,July,Tuesday,German_shepherd,Eskimo_dog,Siberian_husky
752660715232722944,Twitter for Iphone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr","https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1",10,10,None,doggo,None,None,None,4086,1425,False,2016,July,Tuesday,goose,English_setter,basset
752519690950500352,Twitter for Iphone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,"https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1",11,10,None,None,None,None,puppo,6875,3159,False,2016,July,Monday,swing,Labrador_retriever,Eskimo_dog
752309394570878976,Twitter for Iphone,RT @dog_rates: Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,"https://twitter.com/dog_rates/status/675354435921575936/video/1,https://twitter.com/dog_rates/status/675354435921575936/video/1",13,10,None,None,None,None,None,0,14921,False,2016,July,Monday,upright,golden_retriever,Brittany_spaniel
752173152931807232,Twitter for Iphone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",12,10,Brody,None,None,None,None,5560,1674,False,2016,July,Sunday,Labrador_retriever,German_shepherd,Chihuahua
751937170840121344,Twitter for Iphone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11,10,Ruby,None,None,None,None,4846,1202,False,2016,July,Sunday,Lakeland_terrier,teddy,golden_retriever
751830394383790080,Twitter for Iphone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",12,10,Tucker,None,None,None,None,5449,1791,False,2016,July,Saturday,chow,Pomeranian,Siamese_cat
751598357617971201,Twitter for Iphone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",13,10,Toby,None,None,None,None,7426,2834,False,2016,July,Saturday,toy_poodle,miniature_poodle,Scottish_deerhound
751538714308972544,Twitter for Iphone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1",10,10,Max,None,None,None,None,4733,1149,False,2016,July,Friday,Labrador_retriever,golden_retriever,dingo
751456908746354688,Twitter for Iphone,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,https://twitter.com/dog_rates/status/751456908746354688/video/1,12,10,None,None,None,pupper,None,3018,925,False,2016,July,Friday,golden_retriever,Afghan_hound,chow
751251247299190784,Twitter for Iphone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,https://twitter.com/dog_rates/status/751251247299190784/video/1,10,10,Gilbert,None,None,None,None,11754,5398,False,2016,July,Friday,Walker_hound,German_short-haired_pointer,English_foxhound
751205363882532864,Twitter for Iphone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",12,10,None,None,None,None,None,5918,1668,False,2016,July,Friday,Labrador_retriever,Chesapeake_Bay_retriever,golden_retriever
751132876104687617,Twitter for Iphone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",10,10,Cooper,None,None,None,puppo,4737,1188,False,2016,July,Thursday,Labrador_retriever,Chesapeake_Bay_retriever,golden_retriever
750868782890057730,Twitter for Iphone,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1",11,10,Milo,None,None,pupper,None,4474,1252,False,2016,July,Thursday,toy_poodle,miniature_poodle,seat_belt
750719632563142656,Twitter for Iphone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,https://twitter.com/dog_rates/status/750719632563142656/photo/1,12,10,Meyer,None,None,None,None,12284,4596,False,2016,July,Wednesday,Pembroke,Cardigan,basenji
750429297815552001,Twitter for Iphone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",12,10,Arnie,None,None,None,None,12322,3928,False,2016,July,Tuesday,golden_retriever,Labrador_retriever,refrigerator
750147208377409536,Twitter for Iphone,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",https://twitter.com/dog_rates/status/750147208377409536/photo/1,13,10,None,None,None,None,None,2919,877,False,2016,July,Tuesday,pug,Boston_bull,French_bulldog
750132105863102464,Twitter for Iphone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,https://twitter.com/dog_rates/status/750132105863102464/photo/1,11,10,Stewie,None,None,None,None,3382,1184,False,2016,July,Tuesday,toy_poodle,miniature_poodle,croquet_ball
750117059602808832,Twitter for Iphone,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1",10,10,Calvin,None,None,None,None,4063,1214,False,2016,July,Tuesday,Shih-Tzu,Lhasa,Pekinese
750101899009982464,Twitter for Iphone,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1",11,10,Lilah,None,None,None,None,2854,777,False,2016,July,Monday,golden_retriever,llama,Labrador_retriever
750086836815486976,TweetDeck,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,https://twitter.com/dog_rates/status/750086836815486976/photo/1,12,10,Spanky,None,None,None,None,2029,493,False,2016,July,Monday,pug,teddy,Brabancon_griffon
750071704093859840,Twitter for Iphone,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1",10,10,None,None,None,pupper,None,7264,3038,False,2016,July,Monday,redbone,malinois,miniature_pinscher
750056684286914561,TweetDeck,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,https://twitter.com/dog_rates/status/750056684286914561/photo/1,11,10,Jameson,None,None,None,None,2961,822,False,2016,July,Monday,Saluki,borzoi,Labrador_retriever
750041628174217216,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://twitter.com/dog_rates/status/750041628174217216/photo/1,13,10,Beau,None,None,None,None,2972,568,False,2016,July,Monday,Labrador_retriever,Maltese_dog,golden_retriever
750026558547456000,TweetDeck,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://twitter.com/dog_rates/status/750026558547456000/photo/1,10,10,Jax,None,None,None,None,2536,721,False,2016,July,Monday,standard_poodle,teddy,toy_poodle
749996283729883136,TweetDeck,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,https://twitter.com/dog_rates/status/749996283729883136/photo/1,12,10,Bo,None,None,None,None,2839,758,False,2016,July,Monday,Old_English_sheepdog,West_Highland_white_terrier,soft-coated_wheaten_terrier
749774190421639168,Twitter for Iphone,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://twitter.com/dog_rates/status/749774190421639168/photo/1,12,10,Lucy,None,None,None,None,4360,1214,False,2016,July,Monday,Pekinese,Chihuahua,Blenheim_spaniel
749417653287129088,Twitter for Iphone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",11,10,Finn,None,None,pupper,None,5701,1518,False,2016,July,Sunday,papillon,Shetland_sheepdog,collie
749403093750648834,Twitter for Iphone,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,https://twitter.com/dog_rates/status/749403093750648834/photo/1,10,10,None,None,None,None,None,2447,493,False,2016,July,Sunday,Chesapeake_Bay_retriever,curly-coated_retriever,Irish_water_spaniel
749395845976588288,Twitter for Iphone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",10,10,George,None,None,None,None,7978,3158,False,2016,July,Sunday,Pomeranian,chow,keeshond
749064354620928000,Twitter for Iphone,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",11,10,Winston,None,None,None,None,4508,1409,False,2016,July,Saturday,pug,Brabancon_griffon,Pekinese
748977405889503236,Twitter for Iphone,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,https://twitter.com/dog_rates/status/748977405889503236/photo/1,10,10,not,None,None,None,None,10050,3138,False,2016,July,Friday,German_short-haired_pointer,bluetick,English_setter
748932637671223296,Twitter for Iphone,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://twitter.com/dog_rates/status/748932637671223296/photo/1,13,10,Divine,doggo,None,None,None,5422,2064,False,2016,July,Friday,borzoi,wire-haired_fox_terrier,English_setter
748699167502000129,Twitter for Iphone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",11,10,Tripp,None,None,None,None,4422,1460,False,2016,July,Friday,Pembroke,Cardigan,kelpie
748568946752774144,Twitter for Iphone,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://twitter.com/dog_rates/status/748568946752774144/video/1,12,10,Cora,None,None,None,None,2054,611,False,2016,June,Thursday,Tibetan_terrier,toy_poodle,miniature_poodle
748346686624440324,Twitter for Iphone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://twitter.com/dog_rates/status/748346686624440324/photo/1,10,10,None,None,None,None,None,4866,1125,False,2016,June,Thursday,borzoi,whippet,Saluki
748324050481647620,Twitter for Iphone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11,10,Duke,None,None,None,None,3463,696,False,2016,June,Thursday,Shetland_sheepdog,collie,Pembroke
747963614829678593,Twitter for Iphone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10,10,None,None,None,pupper,None,5397,1962,False,2016,June,Wednesday,kelpie,Irish_terrier,dingo
747933425676525569,Twitter for Iphone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11,10,None,None,None,None,None,6183,2362,False,2016,June,Tuesday,Samoyed,Eskimo_dog,Great_Pyrenees
747844099428986880,Twitter for Iphone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11,10,Huxley,None,None,None,None,2633,677,False,2016,June,Tuesday,Pembroke,papillon,Chihuahua
747600769478692864,Twitter for Iphone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",10,10,Bookstore,None,None,None,None,2172,523,False,2016,June,Tuesday,Chesapeake_Bay_retriever,Weimaraner,Labrador_retriever
747594051852075008,Twitter for Iphone,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11,10,None,None,None,None,None,3430,951,False,2016,June,Tuesday,basenji,dingo,Chihuahua
747512671126323200,Twitter for Iphone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10,10,None,None,None,None,None,5143,1478,False,2016,June,Monday,Cardigan,malinois,German_shepherd
747219827526344708,Twitter for Iphone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11,10,Atticus,None,None,None,None,4903,1444,False,2016,June,Monday,Shetland_sheepdog,marmot,collie
747103485104099331,Twitter for Iphone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11,10,None,None,None,None,None,8910,3634,False,2016,June,Sunday,Labrador_retriever,golden_retriever,doormat
746872823977771008,Twitter for Iphone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11,10,a,None,None,None,None,5587,1953,False,2016,June,Sunday,Pembroke,beagle,Italian_greyhound
746818907684614144,Twitter for Iphone,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",https://twitter.com/dog_rates/status/746818907684614144/photo/1,13,10,None,None,None,None,None,4957,1599,False,2016,June,Saturday,dingo,timber_wolf,Ibizan_hound
746790600704425984,Twitter for Iphone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10,10,None,None,None,None,None,4531,1467,False,2016,June,Saturday,Boston_bull,guinea_pig,Cardigan
746726898085036033,Twitter for Iphone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12,10,Abby,None,None,None,None,5644,1642,False,2016,June,Saturday,golden_retriever,Labrador_retriever,seat_belt
746507379341139972,Twitter for Iphone,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10,10,Shiloh,None,None,None,None,4348,991,False,2016,June,Saturday,toy_poodle,Lakeland_terrier,affenpinscher
746131877086527488,Twitter for Iphone,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10,10,Gustav,None,None,None,None,6410,2007,False,2016,June,Friday,chow,Pomeranian,Norwich_terrier
746056683365994496,Twitter for Iphone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11,10,Arlen,None,None,None,None,3331,743,False,2016,June,Thursday,Shetland_sheepdog,collie,borzoi
745789745784041472,Twitter for Iphone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10,10,Gus,None,None,None,None,3683,967,False,2016,June,Thursday,Pekinese,Shih-Tzu,cocker_spaniel
745057283344719872,Twitter for Iphone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12,10,Oliver,None,None,None,None,6769,2058,False,2016,June,Tuesday,Shetland_sheepdog,collie,Border_collie
744971049620602880,Twitter for Iphone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12,10,Indie,None,None,None,None,7319,2451,False,2016,June,Monday,toy_poodle,golden_retriever,miniature_poodle
744709971296780288,Twitter for Iphone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10,10,Harvey,None,None,None,None,5236,1442,False,2016,June,Monday,Shetland_sheepdog,Samoyed,collie
744334592493166593,Twitter for Iphone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11,10,Blanket,None,None,None,None,6349,1939,False,2016,June,Sunday,Samoyed,Pomeranian,white_wolf
744234799360020481,Twitter for Iphone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,13,10,None,doggo,None,None,None,145004,70807,False,2016,June,Saturday,Labrador_retriever,ice_bear,whippet
743980027717509120,Twitter for Iphone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11,10,Geno,None,None,None,None,3906,1006,False,2016,June,Saturday,bull_mastiff,Rhodesian_ridgeback,pug
743895849529389061,Twitter for Iphone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10,10,None,None,None,None,None,3411,881,False,2016,June,Friday,dalmatian,Great_Dane,German_short-haired_pointer
743609206067040256,Twitter for Iphone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10,10,Stark,None,None,None,None,4167,1270,False,2016,June,Friday,Weimaraner,American_Staffordshire_terrier,Great_Dane
743545585370791937,Twitter for Iphone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11,10,Bentley,None,None,None,None,3288,863,False,2016,June,Thursday,rapeseed,standard_poodle,Great_Pyrenees
743253157753532416,Twitter for Iphone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10,10,Kilo,None,None,None,puppo,3938,1125,False,2016,June,Thursday,malamute,Siberian_husky,Eskimo_dog
743222593470234624,Twitter for Iphone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12,10,a,None,None,pupper,None,5745,1745,False,2016,June,Wednesday,kuvasz,soft-coated_wheaten_terrier,golden_retriever
743210557239623680,Twitter for Iphone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10,10,Kayla,None,None,None,None,3562,1239,False,2016,June,Wednesday,golden_retriever,Chesapeake_Bay_retriever,Labrador_retriever
742423170473463808,Twitter for Iphone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12,10,Bell,None,None,None,None,9121,3429,False,2016,June,Monday,pug,Brabancon_griffon,French_bulldog
742385895052087300,Twitter for Iphone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11,10,Phil,None,None,None,None,6302,1780,False,2016,June,Monday,Cardigan,Border_collie,Appenzeller
741793263812808706,Twitter for Iphone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10,10,None,None,None,None,None,4221,1388,False,2016,June,Sunday,kuvasz,French_bulldog,Labrador_retriever
