tweet_id,source,text,rating_numerator,rating_denominator,name,likes,retweets,year,month,day,p1,p2,p3,stage
712717840512598017,Twitter for Iphone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,None,11360,4523,2016,March,Wednesday,Great_Pyrenees,kuvasz,Irish_wolfhound,
712668654853337088,Twitter for Iphone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,3840,1103,2016,March,Wednesday,Labrador_retriever,golden_retriever,Chihuahua,
712438159032893441,Twitter for Iphone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,4921,1423,2016,March,Wednesday,ice_bear,Great_Pyrenees,Labrador_retriever,
712097430750289920,Twitter for Iphone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10,10,None,3478,941,2016,March,Tuesday,Labrador_retriever,whippet,Chesapeake_Bay_retriever,
712085617388212225,Twitter for Iphone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,Olive,3027,438,2016,March,Tuesday,Shih-Tzu,Tibetan_terrier,Lhasa,
711743778164514816,Twitter for Iphone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,2628,912,2016,March,Monday,Lakeland_terrier,miniature_poodle,standard_poodle,
711732680602345472,Twitter for Iphone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10,10,None,8119,3706,2016,March,Monday,dingo,Ibizan_hound,Eskimo_dog,
711363825979756544,Twitter for Iphone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11,10,None,3336,1020,2016,March,Sunday,Pembroke,Cardigan,basenji,
711008018775851008,Twitter for Iphone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11,10,Chuckles,2753,560,2016,March,Saturday,French_bulldog,Boston_bull,pug,pupper
710997087345876993,Twitter for Iphone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,Milo,4227,1269,2016,March,Saturday,malamute,Eskimo_dog,Pembroke,
710844581445812225,Twitter for Iphone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10,10,Staniel,2358,614,2016,March,Friday,dingo,Pembroke,basenji,
710833117892898816,Twitter for Iphone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,2478,477,2016,March,Friday,Pembroke,Cardigan,German_shepherd,
710658690886586372,Twitter for Iphone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,80,80,None,2146,515,2016,March,Friday,soft-coated_wheaten_terrier,Dandie_Dinmont,cairn,
710588934686908417,Twitter for Iphone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,4188,1702,2016,March,Thursday,Pembroke,Cardigan,malamute,
710283270106132480,Twitter for Iphone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,Gunner,2003,482,2016,March,Thursday,Shih-Tzu,Lhasa,Tibetan_terrier,
710272297844797440,Twitter for Iphone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,infuriating,4159,1146,2016,March,Thursday,Old_English_sheepdog,wire-haired_fox_terrier,Lakeland_terrier,
710269109699739648,Twitter for Iphone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,None,2206,1019,2016,March,Thursday,pug,German_shepherd,Labrador_retriever,
710153181850935296,Twitter for Iphone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Lacy,2693,814,2016,March,Wednesday,cowboy_hat,sombrero,cocker_spaniel,
710117014656950272,Twitter for Iphone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11,10,None,5044,1786,2016,March,Wednesday,toy_poodle,miniature_poodle,cocker_spaniel,pupper
709918798883774466,Twitter for Iphone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,3239,997,2016,March,Wednesday,Pembroke,Cardigan,Chihuahua,
709852847387627521,Twitter for Iphone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,None,3245,1093,2016,March,Tuesday,Chihuahua,Pomeranian,West_Highland_white_terrier,
709566166965075968,Twitter for Iphone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Olaf,3263,1079,2016,March,Tuesday,chow,Tibetan_mastiff,Australian_terrier,
709556954897764353,Twitter for Iphone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,3030,976,2016,March,Tuesday,golden_retriever,kuvasz,Labrador_retriever,
709449600415961088,Twitter for Iphone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,2028,520,2016,March,Monday,Maltese_dog,Dandie_Dinmont,Norfolk_terrier,
709225125749587968,Twitter for Iphone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,2217,523,2016,March,Monday,Labrador_retriever,Pomeranian,golden_retriever,
709207347839836162,Twitter for Iphone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,11457,5202,2016,March,Monday,Chihuahua,Italian_greyhound,quilt,
709198395643068416,Twitter for Iphone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",45,50,None,2274,591,2016,March,Monday,borzoi,wire-haired_fox_terrier,English_setter,
709158332880297985,Twitter for Iphone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Rodney,1881,367,2016,March,Sunday,Siberian_husky,Eskimo_dog,Labrador_retriever,
708834316713893888,Twitter for Iphone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Malikai,1556,452,2016,March,Sunday,Eskimo_dog,giant_panda,malamute,
708810915978854401,Twitter for Iphone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,Mister,15269,6275,2016,March,Sunday,golden_retriever,Labrador_retriever,Norfolk_terrier,
708738143638450176,Twitter for Iphone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Coco,2550,744,2016,March,Saturday,Pomeranian,Samoyed,West_Highland_white_terrier,
708711088997666817,Twitter for Iphone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,Smokey,2346,642,2016,March,Saturday,tennis_ball,German_short-haired_pointer,Labrador_retriever,
708479650088034305,Twitter for Iphone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Bear,2348,619,2016,March,Saturday,Shih-Tzu,Lhasa,Norfolk_terrier,
708469915515297792,Twitter for Iphone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Bobble,2862,733,2016,March,Saturday,Chihuahua,toy_terrier,Pembroke,
708356463048204288,Twitter for Iphone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Oliver,3311,1202,2016,March,Friday,pug,French_bulldog,bath_towel,
708349470027751425,Twitter for Iphone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,River,2194,678,2016,March,Friday,muzzle,basenji,Boston_bull,
708149363256774660,Twitter for Iphone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Jebberson,3998,1415,2016,March,Friday,Cardigan,basset,toy_terrier,
708130923141795840,Twitter for Iphone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,None,3108,786,2016,March,Friday,French_bulldog,Chihuahua,Cardigan,
708109389455101952,Twitter for Iphone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Remington,1807,502,2016,March,Friday,Staffordshire_bullterrier,American_Staffordshire_terrier,kelpie,
708026248782585858,Twitter for Iphone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,10,None,4077,1755,2016,March,Thursday,malinois,Chesapeake_Bay_retriever,Siamese_cat,
707969809498152960,Twitter for Iphone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,Rufus,2495,870,2016,March,Thursday,toy_poodle,miniature_poodle,teddy,
707776935007539200,Twitter for Iphone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Sadie,3016,875,2016,March,Thursday,miniature_pinscher,toy_terrier,Chihuahua,
707741517457260545,Twitter for Iphone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,None,2295,558,2016,March,Thursday,whippet,Italian_greyhound,American_Staffordshire_terrier,
707610948723478529,Twitter for Iphone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,15654,5744,2016,March,Wednesday,golden_retriever,cocker_spaniel,Chesapeake_Bay_retriever,
707411934438625280,Twitter for Iphone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,10,None,2121,546,2016,March,Wednesday,Lakeland_terrier,Airedale,giant_schnauzer,pupper
707387676719185920,Twitter for Iphone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Clarkus,3227,1151,2016,March,Wednesday,Chihuahua,Italian_greyhound,toy_terrier,
707315916783140866,Twitter for Iphone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,Finnegus,2289,580,2016,March,Tuesday,Bernese_mountain_dog,Shetland_sheepdog,Appenzeller,pupper
707059547140169728,Twitter for Iphone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Cupcake,2408,619,2016,March,Tuesday,Samoyed,Great_Pyrenees,kuvasz,
707038192327901184,Twitter for Iphone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,Kathmandu,2022,720,2016,March,Tuesday,pug,llama,French_bulldog,
707021089608753152,Twitter for Iphone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,Tucker,3745,1227,2016,March,Tuesday,cocker_spaniel,golden_retriever,Pekinese,
707014260413456384,Twitter for Iphone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Ellie,2122,546,2016,March,Tuesday,Chihuahua,Italian_greyhound,toy_terrier,
706681918348251136,Twitter for Iphone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,Katie,3033,896,2016,March,Monday,toy_poodle,miniature_poodle,Norwich_terrier,
706538006853918722,Twitter for Iphone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,Oliver,3204,1300,2016,March,Sunday,chow,Pembroke,Pomeranian,
706516534877929472,Twitter for Iphone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,None,2883,932,2016,March,Sunday,golden_retriever,Labrador_retriever,golfcart,
706346369204748288,Twitter for Iphone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Koda,3185,845,2016,March,Sunday,Tibetan_mastiff,Rottweiler,Appenzeller,
706310011488698368,Twitter for Iphone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,10,None,19604,7163,2016,March,Sunday,Pembroke,Chihuahua,bloodhound,pupper
706291001778950144,Twitter for Iphone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,None,1573,439,2016,March,Sunday,Border_terrier,bull_mastiff,Staffordshire_bullterrier,
706265994973601792,Twitter for Iphone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,Kara,2525,852,2016,March,Saturday,papillon,Pekinese,Saint_Bernard,
705975130514706432,Twitter for Iphone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,10,Adele,2871,667,2016,March,Saturday,Staffordshire_bullterrier,American_Staffordshire_terrier,bull_mastiff,pupper
705970349788291072,Twitter for Iphone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Lucy,2936,801,2016,March,Saturday,golden_retriever,Labrador_retriever,chow,
705898680587526145,Twitter for Iphone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Max,2196,497,2016,March,Friday,collie,Border_collie,groenendael,
705786532653883392,Twitter for Iphone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",11,10,None,1800,469,2016,March,Friday,web_site,Labrador_retriever,golden_retriever,pupper
705591895322394625,Twitter for Iphone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,None,2926,1036,2016,March,Friday,basenji,Italian_greyhound,miniature_pinscher,
705475953783398401,Twitter for Iphone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,10,Zara,2754,833,2016,March,Thursday,golden_retriever,Labrador_retriever,tennis_ball,
705428427625635840,Twitter for Iphone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,10,Ambrose,3528,1526,2016,March,Thursday,Chihuahua,quilt,Pembroke,pupper
705239209544720384,Twitter for Iphone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,10,Jimothy,2780,679,2016,March,Thursday,Chihuahua,toy_terrier,Mexican_hairless,
705102439679201280,Twitter for Iphone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Terrenth,1970,476,2016,March,Wednesday,collie,chow,Pomeranian,
705066031337840642,Twitter for Iphone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Reese,2021,556,2016,March,Wednesday,Airedale,Irish_terrier,otterhound,
704871453724954624,Twitter for Iphone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12,10,None,3971,1019,2016,March,Wednesday,Norfolk_terrier,soft-coated_wheaten_terrier,Norwich_terrier,
704847917308362754,Twitter for Iphone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,None,4717,1372,2016,March,Wednesday,golden_retriever,Labrador_retriever,Tibetan_mastiff,
704761120771465216,Twitter for Iphone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,10,None,6154,2639,2016,March,Tuesday,Siamese_cat,Chihuahua,basenji,pupper
704499785726889984,Twitter for Iphone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,None,2670,908,2016,March,Tuesday,Chihuahua,Siamese_cat,Labrador_retriever,
704480331685040129,Twitter for Iphone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Lucia,3159,983,2016,March,Tuesday,Samoyed,Pomeranian,Arctic_fox,
704364645503647744,Twitter for Iphone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Bisquick,7366,3240,2016,February,Monday,Pembroke,Cardigan,Chihuahua,
704347321748819968,Twitter for Iphone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,Ralphson,1450,314,2016,February,Monday,teddy,feather_boa,Brittany_spaniel,pupper
704054845121142784,Twitter for Iphone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,60,50,a,2701,845,2016,February,Sunday,Great_Pyrenees,kuvasz,golden_retriever,
703774238772166656,Twitter for Iphone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,None,1714,405,2016,February,Sunday,Labrador_retriever,Chesapeake_Bay_retriever,curly-coated_retriever,
703769065844768768,Twitter for Iphone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,None,3021,1025,2016,February,Sunday,boxer,Greater_Swiss_Mountain_dog,bull_mastiff,
703611486317502464,Twitter for Iphone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,Scooter,3555,1386,2016,February,Saturday,Pembroke,basenji,Cardigan,pupper
703382836347330562,Twitter for Iphone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Charlie,3233,1035,2016,February,Saturday,golden_retriever,standard_poodle,Tibetan_mastiff,
703268521220972544,Twitter for Iphone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,10,None,1832,495,2016,February,Friday,wool,fur_coat,kuvasz,pupper
703079050210877440,Twitter for Iphone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,a,6835,2811,2016,February,Friday,Pembroke,Shetland_sheepdog,Cardigan,
702684942141153280,Twitter for Iphone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,Lucy,2996,966,2016,February,Thursday,golden_retriever,Chesapeake_Bay_retriever,Brittany_spaniel,
702671118226825216,Twitter for Iphone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,Rambo,2025,509,2016,February,Thursday,bloodhound,Sussex_spaniel,clumber,
702598099714314240,Twitter for Iphone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,Sansa,11362,3146,2016,February,Wednesday,kelpie,badger,Siamese_cat,pupper
702539513671897089,Twitter for Iphone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,a,2659,875,2016,February,Wednesday,Pomeranian,Shih-Tzu,silky_terrier,
702321140488925184,Twitter for Iphone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,None,3036,956,2016,February,Wednesday,West_Highland_white_terrier,Scotch_terrier,Old_English_sheepdog,
702276748847800320,Twitter for Iphone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,None,2289,696,2016,February,Tuesday,Boston_bull,French_bulldog,American_Staffordshire_terrier,
701981390485725185,Twitter for Iphone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Fiji,3172,894,2016,February,Tuesday,Pomeranian,weasel,Yorkshire_terrier,
701952816642965504,Twitter for Iphone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,Rilo,3551,934,2016,February,Tuesday,toy_poodle,miniature_poodle,standard_poodle,
701889187134500865,Twitter for Iphone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,Bilbo,3257,1260,2016,February,Monday,French_bulldog,Staffordshire_bullterrier,soap_dispenser,
701601587219795968,Twitter for Iphone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Coopson,1931,416,2016,February,Monday,Chihuahua,Pembroke,toy_terrier,
701545186879471618,Twitter for Iphone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,Millie,2460,552,2016,February,Sunday,Border_collie,Cardigan,toy_terrier,pupper
701214700881756160,Twitter for Iphone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,None,11305,4647,2016,February,Sunday,Chihuahua,Pembroke,basenji,
700890391244103680,Twitter for Iphone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,10,Chet,2048,511,2016,February,Saturday,white_wolf,schipperke,West_Highland_white_terrier,
700864154249383937,Twitter for Iphone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,a,2409,562,2016,February,Saturday,kuvasz,Great_Pyrenees,Samoyed,pupper
700847567345688576,Twitter for Iphone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Crouton,2285,453,2016,February,Saturday,Rhodesian_ridgeback,redbone,whippet,
700747788515020802,Twitter for Iphone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,very,21075,8476,2016,February,Friday,Great_Pyrenees,Samoyed,Maltese_dog,
700518061187723268,Twitter for Iphone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,Vincent,2401,723,2016,February,Friday,American_Staffordshire_terrier,Staffordshire_bullterrier,Chihuahua,
700505138482569216,Twitter for Iphone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,10,Kaia,2117,524,2016,February,Friday,bath_towel,Norwegian_elkhound,Great_Dane,
700167517596164096,Twitter for Iphone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,Dotsy,2440,658,2016,February,Thursday,beagle,Pembroke,Siberian_husky,
700151421916807169,Twitter for Iphone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,10,None,2063,611,2016,February,Thursday,tennis_ball,Italian_greyhound,Staffordshire_bullterrier,pupper
700029284593901568,Twitter for Iphone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,Coops,1921,532,2016,February,Wednesday,West_Highland_white_terrier,Maltese_dog,Dandie_Dinmont,
699801817392291840,Twitter for Iphone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,10,Cooper,2784,852,2016,February,Wednesday,golden_retriever,Irish_setter,Labrador_retriever,pupper
699788877217865730,Twitter for Iphone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Nala,2067,471,2016,February,Wednesday,Border_terrier,toy_poodle,Norwegian_elkhound,
699779630832685056,Twitter for Iphone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,None,2514,1112,2016,February,Wednesday,malinois,German_shepherd,Great_Dane,
699775878809702401,Twitter for Iphone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Fillup,1814,542,2016,February,Wednesday,Dandie_Dinmont,Old_English_sheepdog,otterhound,
699446877801091073,Twitter for Iphone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,10,Archie,5528,2402,2016,February,Tuesday,Pembroke,Cardigan,Chihuahua,
699434518667751424,Twitter for Iphone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12,10,None,2036,467,2016,February,Tuesday,golden_retriever,kuvasz,Labrador_retriever,pupper
699423671849451520,Twitter for Iphone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,None,1252,290,2016,February,Tuesday,pug,French_bulldog,bull_mastiff,
699413908797464576,Twitter for Iphone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,10,Miley,1935,573,2016,February,Tuesday,Samoyed,malamute,Eskimo_dog,
699370870310113280,Twitter for Iphone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,10,Calbert,1757,395,2016,February,Monday,cairn,Chihuahua,Border_terrier,
699323444782047232,Twitter for Iphone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,None,2911,784,2016,February,Monday,Labrador_retriever,doormat,sliding_door,
699072405256409088,Twitter for Iphone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,10,None,2724,1083,2016,February,Monday,Shih-Tzu,Pekinese,Maltese_dog,
699036661657767936,Twitter for Iphone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,10,None,2414,1094,2016,February,Monday,Chihuahua,toyshop,Weimaraner,pupper
